Label,Text
true,"Suéter de caxemira com Saia midi plissada e Tênis minimalista branco, minimalismo elegante"
true,"Regata de seda com Jeans slim e Sandália de tiras, estilo urbano moderno"
true,"Jaqueta de couro com Saia lápis e Tênis chunky, visual de verão leve"
true,"Blazer de linho com Calça skinny preta e Sandália de tiras, visual de verão leve"
true,"Cardigã com Calça de alfaiataria e Salto alto (scarpin), confortável e estiloso para o dia a dia"
true,"Blazer de linho com Calça de linho e Tênis minimalista branco, confortável e estiloso para o dia a dia"
true,"Gola alta com Saia midi plissada e Sandália de tiras, confortável e estiloso para o dia a dia"
true,"Gola alta com Calça de alfaiataria e Bota over-the-knee, estilo urbano moderno"
true,"Sobretudo de lã com Jeans reto e Tênis minimalista branco, look de inverno chique"
true,"Sobretudo de lã com Calça de alfaiataria e Tênis chunky, estilo urbano moderno"
true,"Regata de seda com Saia midi plissada e Bota over-the-knee, visual de verão leve"
true,"Regata de seda com Saia lápis e Tênis chunky, minimalismo elegante"
true,"Sobretudo de lã com Saia lápis e Salto alto (scarpin), confortável e estiloso para o dia a dia"
true,"Regata de seda com Calça de alfaiataria e Tênis minimalista branco, estilo urbano moderno"
true,"Gola alta com Saia midi plissada e Tênis minimalista branco, combinação high-low bem executada"
true,"Jaqueta jeans com Calça de alfaiataria e Tênis chunky, combinação high-low bem executada"
true,"T-shirt básica com Jeans slim e Coturno, estilo urbano moderno"
true,"Jaqueta de couro com Saia midi plissada e Tênis chunky, combinação high-low bem executada"
true,"T-shirt básica com Saia lápis e Bota over-the-knee, combinação high-low bem executada"
true,"Blusa ombro a ombro com Calça de alfaiataria e Sandália de tiras, pronto para um evento formal"
true,"Blusa ombro a ombro com Calça de alfaiataria e Tênis minimalista branco, estilo urbano moderno"
true,"Blusa ombro a ombro com Calça skinny preta e Tênis minimalista branco, minimalismo elegante"
true,"Regata de seda com Calça de alfaiataria e Tênis chunky, estilo urbano moderno"
true,"Camisa social de algodão com Saia midi plissada e Sandália de tiras, look de inverno chique"
true,"Camisa social de algodão com Saia lápis e Tênis minimalista branco, estilo urbano moderno"
true,"Sobretudo de lã com Saia midi plissada e Salto alto (scarpin), visual de verão leve"
true,"Blusa ombro a ombro com Saia midi plissada e Tênis chunky, confortável e estiloso para o dia a dia"
true,"Sobretudo de lã com Jeans slim e Tênis minimalista branco, visual de verão leve"
true,"Gola alta com Saia midi plissada e Tênis chunky, visual de verão leve"
true,"Regata de seda com Saia midi plissada e Tênis chunky, estilo urbano moderno"
true,"Sobretudo de lã com Calça skinny preta e Bota over-the-knee, look de inverno chique"
true,"Suéter de caxemira com Calça de alfaiataria e Salto alto (scarpin), look de inverno chique"
true,"Gola alta com Calça skinny preta e Coturno, pronto para um evento formal"
true,"Blusa de seda com Calça de alfaiataria e Tênis chunky, combinação high-low bem executada"
true,"Regata de seda com Jeans slim e Sandália de tiras, pronto para um evento formal"
true,"T-shirt básica com Calça de alfaiataria e Tênis minimalista branco, confortável e estiloso para o dia a dia"
true,"Blusa de seda com Calça skinny preta e Mocassim, look de trabalho sofisticado"
true,"Blazer de linho com Saia lápis e Salto alto (scarpin), visual de verão leve"
true,"Regata de seda com Calça skinny preta e Tênis minimalista branco, look de inverno chique"
true,"Gola alta com Saia midi plissada e Tênis minimalista branco, confortável e estiloso para o dia a dia"
true,"Blusa ombro a ombro com Calça de alfaiataria e Salto alto (scarpin), confortável e estiloso para o dia a dia"
true,"Sobretudo de lã com Jeans slim e Tênis chunky, confortável e estiloso para o dia a dia"
true,"Sobretudo de lã com Jeans slim e Salto alto (scarpin), look de trabalho sofisticado"
true,"Regata de seda com Calça de alfaiataria e Tênis chunky, confortável e estiloso para o dia a dia"
true,"Jaqueta de couro com Saia lápis e Sandália de tiras, combinação high-low bem executada"
true,"T-shirt básica com Calça de alfaiataria e Salto alto (scarpin), look de trabalho sofisticado"
true,"T-shirt básica com Calça skinny preta e Salto alto (scarpin), look de inverno chique"
true,"Cardigã com Calça de linho e Bota over-the-knee, visual de verão leve"
true,"Camisa social de algodão com Saia midi plissada e Sandália de tiras, combinação high-low bem executada"
true,"Gola alta com Saia midi plissada e Salto alto (scarpin), look de trabalho sofisticado"
true,"Blusa ombro a ombro com Calça de linho e Tênis chunky, confortável e estiloso para o dia a dia"
true,"Jaqueta de couro com Calça de alfaiataria e Coturno, combinação high-low bem executada"
true,"Jaqueta jeans com Saia midi plissada e Coturno, look de trabalho sofisticado"
true,"Blusa ombro a ombro com Calça skinny preta e Salto alto (scarpin), confortável e estiloso para o dia a dia"
true,"Suéter de caxemira com Calça skinny preta e Tênis minimalista branco, pronto para um evento formal"
true,"Gola alta com Calça skinny preta e Coturno, combinação high-low bem executada"
true,"Regata de seda com Calça de alfaiataria e Salto alto (scarpin), estilo urbano moderno"
true,"Regata de seda com Calça de alfaiataria e Sapatilha, look de inverno chique"
true,"Blusa de seda com Calça skinny preta e Bota over-the-knee, look de inverno chique"
true,"Jaqueta de couro com Saia lápis e Mocassim, look de trabalho sofisticado"
true,"Gola alta com Calça skinny preta e Salto alto (scarpin), look de inverno chique"
true,"Gola alta com Saia lápis e Bota over-the-knee, visual de verão leve"
true,"Regata de seda com Jeans slim e Sandália de tiras, pronto para um evento formal"
true,"Gola alta com Saia lápis e Tênis minimalista branco, look de inverno chique"
true,"Sobretudo de lã com Jeans reto e Tênis chunky, confortável e estiloso para o dia a dia"
true,"Sobretudo de lã com Saia lápis e Sapatilha, confortável e estiloso para o dia a dia"
true,"Blazer de linho com Saia lápis e Bota over-the-knee, visual de verão leve"
true,"Blusa de seda com Calça de alfaiataria e Bota over-the-knee, estilo urbano moderno"
true,"Blusa de seda com Calça skinny preta e Salto alto (scarpin), look de trabalho sofisticado"
True,"Regata de seda com Jeans slim e Mocassim, combinação high-low bem executada"
true,"T-shirt básica com Calça skinny preta e Bota over-the-knee, look de trabalho sofisticado"
true,"Gola alta com Calça de alfaiataria e Salto alto (scarpin), look de trabalho sofisticado"
true,"Blazer de linho com Calça de alfaiataria e Bota over-the-knee, visual de verão leve"
true,"Gola alta com Calça de alfaiataria e Tênis chunky, look de inverno chique"
true,"Blusa de seda com Saia lápis e Tênis minimalista branco, combinação high-low bem executada"
true,"Blusa ombro a ombro com Calça skinny preta e Bota over-the-knee, estilo urbano moderno"
true,"Cardigã com Calça de alfaiataria e Coturno, visual de verão leve"
true,"Gola alta com Saia midi plissada e Tênis chunky, visual de verão leve"
true,"Sobretudo de lã com Jeans slim e Bota over-the-knee, look de inverno chique"
true,"Blusa ombro a ombro com Saia midi plissada e Tênis chunky, combinação high-low bem executada"
true,"Regata de seda com Saia midi plissada e Salto alto (scarpin), minimalismo elegante"
true,"Suéter de caxemira com Calça de alfaiataria e Salto alto (scarpin), pronto para um evento formal"
true,"Sobretudo de lã com Calça de alfaiataria e Bota over-the-knee, visual de verão leve"
true,"Cardigã com Jeans reto e Tênis chunky, look de trabalho sofisticado"
true,"Blusa ombro a ombro com Calça skinny preta e Coturno, combinação high-low bem executada"
true,"Blusa ombro a ombro com Saia midi plissada e Tênis minimalista branco, combinação high-low bem executada"
true,"Blazer de linho com Calça de alfaiataria e Mocassim, estilo urbano moderno"
true,"Gola alta com Calça skinny preta e Tênis minimalista branco, visual de verão leve"
true,"Sobretudo de lã com Calça de alfaiataria e Salto alto (scarpin), pronto para um evento formal"
true,"Blazer de linho com Calça de alfaiataria e Tênis chunky, estilo urbano moderno"
true,"Jaqueta de couro com Calça de alfaiataria e Bota over-the-knee, combinação high-low bem executada"
true,"Sobretudo de lã com Saia lápis e Bota over-the-knee, look de inverno chique"
true,"Sobretudo de lã com Calça skinny preta e Salto alto (scarpin), visual de verão leve"
true,"Gola alta com Calça de alfaiataria e Salto alto (scarpin), confortável e estiloso para o dia a dia"
true,"Gola alta com Calça de alfaiataria e Tênis chunky, estilo urbano moderno"
true,"Regata de seda com Calça de alfaiataria e Salto alto (scarpin), look de trabalho sofisticado"
true,"T-shirt básica com Saia lápis e Salto alto (scarpin), look de trabalho sofisticado"
true,"Sobretudo de lã com Saia midi plissada e Tênis chunky, combinação high-low bem executada"
true,"Regata de seda com Calça de alfaiataria e Salto alto (scarpin), pronto para um evento formal"
true,"T-shirt básica com Saia midi plissada e Coturno, combinação high-low bem executada"
true,"Blusa ombro a ombro com Saia midi plissada e Tênis chunky, pronto para um evento formal"
true,"Gola alta com Saia midi plissada e Bota over-the-knee, visual de verão leve"
true,"Gola alta com Saia lápis e Bota over-the-knee, look de trabalho sofisticado"
true,"Blusa ombro a ombro com Calça de alfaiataria e Tênis chunky, estilo urbano moderno"
true,"Blusa de seda com Calça de alfaiataria e Tênis chunky, pronto para um evento formal"
true,"Gola alta com Calça de alfaiataria e Bota over-the-knee, combinação high-low bem executada"
true,"Suéter de caxemira com Calça de alfaiataria e Tênis minimalista branco, look de inverno chique"
true,"Sobretudo de lã com Saia lápis e Bota over-the-knee, visual de verão leve"
true,"Blusa ombro a ombro com Saia midi plissada e Coturno, estilo urbano moderno"
true,"Jaqueta de couro com Saia lápis e Bota over-the-knee, estilo urbano moderno"
true,"Gola alta com Saia lápis e Tênis chunky, visual de verão leve"
true,"Sobretudo de lã com Saia midi plissada e Tênis chunky, look de inverno chique"
true,"Blazer de linho com Calça de alfaiataria e Salto alto (scarpin), combinação high-low bem executada"
true,"Blusa ombro a ombro com Saia midi plissada e Bota over-the-knee, estilo urbano moderno"
true,"Gola alta com Saia lápis e Sandália de tiras, pronto para um evento formal"
true,"Blusa ombro a ombro com Calça de alfaiataria e Tênis minimalista branco, pronto para um evento formal"
true,"Blusa de seda com Calça skinny preta e Salto alto (scarpin), confortável e estiloso para o dia a dia"
true,"Sobretudo de lã com Calça de alfaiataria e Bota over-the-knee, visual de verão leve"
true,"Gola alta com Saia lápis e Tênis minimalista branco, combinação high-low bem executada"
true,"Blusa ombro a ombro com Saia midi plissada e Coturno, pronto para um evento formal"
true,"Blusa de seda com Calça de alfaiataria e Salto alto (scarpin), pronto para um evento formal"
true,"Blazer de linho com Calça de alfaiataria e Salto alto (scarpin), confortável e estiloso para o dia a dia"
true,"Sobretudo de lã com Calça de alfaiataria e Tênis minimalista branco, visual de verão leve"
true,"Sobretudo de lã com Saia midi plissada e Bota over-the-knee, look de trabalho sofisticado"
true,"Regata de seda com Calça skinny preta e Tênis chunky, confortável e estiloso para o dia a dia"
true,"Jaqueta de couro com Calça de alfaiataria e Tênis minimalista branco, estilo urbano moderno"
true,"Regata de seda com Calça de alfaiataria e Tênis minimalista branco, combinação high-low bem executada"
true,"Gola alta com Calça de alfaiataria e Tênis minimalista branco, estilo urbano moderno"
true,"T-shirt básica com Saia midi plissada e Coturno, combinação high-low bem executada"
true,"Blusa de seda com Calça de alfaiataria e Tênis minimalista branco, combinação high-low bem executada"
true,"Blazer de linho com Saia lápis e Tênis minimalista branco, estilo urbano moderno"
true,"Blusa de seda com Saia midi plissada e Tênis minimalista branco, combinação high-low bem executada"
true,"Blusa de seda com Saia lápis e Salto alto (scarpin), pronto para um evento formal"
true,"Gola alta com Calça de alfaiataria e Coturno, estilo urbano moderno"
true,"Jaqueta de couro com Calça de alfaiataria e Tênis minimalista branco, confortável e estiloso para o dia a dia"
true,"T-shirt básica com Calça skinny preta e Tênis minimalista branco, combinação high-low bem executada"
true,"T-shirt básica com Calça de alfaiataria e Tênis minimalista branco, pronto para um evento formal"
true,"Jaqueta de couro com Calça de alfaiataria e Tênis chunky, combinação high-low bem executada"
